,recruitment_title,url,career,education,due_date,company_name,jobs,skills
827,급급/분석설계/더존erp경험필/또는 oracle erp 경험자/구매자재1명//고급이상/즉시/16개월/5개월정선근무후/서울근무,https://www.jobkorea.co.kr//Recruit/GI_Read/44608340,경력 (5년이상),학력무관,05/10(금),㈜더유엠에스,소프트웨어개발자,명시되어있지않음
828,급급/원가회계//분석설계/더존erp경험필/또는 oracle erp 경험자/고급이상/즉시/16개월/5개월정선근무후/서울근무,https://www.jobkorea.co.kr//Recruit/GI_Read/44615247,경력 (5년이상),학력무관,05/10(금),㈜더유엠에스,소프트웨어개발자,명시되어있지않음
829,[더존비즈온 플랫폼사업부문/부산]웹개발  모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44374419,경력,학력무관,상시채용,㈜더존비즈온,"시스템엔지니어,웹개발자,DBA","api,docker,git,html,html5,java,postgresql,react,reactjs,sql"
830,[더존비즈온 플랫폼사업부문/부산]헬스케어 보험심사 개발 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44374670,경력,학력무관,상시채용,㈜더존비즈온,"시스템엔지니어,웹개발자,웹퍼블리셔","java,mysql,python,sql"
831,[더존비즈온 플랫폼사업부문]웹 백엔드 개발  모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44376039,경력,학력무관,상시채용,㈜더존비즈온,"시스템엔지니어,웹개발자,웹퍼블리셔","java,mysql,python,sql"
832,[더존비즈온 플랫폼사업부문]AI Modeling Engineer 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44376248,경력,학력무관,상시채용,㈜더존비즈온,"데이터엔지니어,DBA,머신러닝엔지니어","hadoop,spark,sql,linux"
833,[더존비즈온 플랫폼사업부문]AI & MLOps 플랫폼 관련 웹 프론트엔드 개발 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44376376,경력,학력무관,상시채용,㈜더존비즈온,"데이터엔지니어,DBA,머신러닝엔지니어","hadoop,spark,sql,linux"
834,더존ICT그룹 웹개발 직군 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44583787,신입·경력,학력무관,05/14(화),㈜더존비즈온,"프론트엔드개발자,백엔드개발자,시스템엔지니어","excel,fat자격,i-cube,microsoftoffice,mos자격,더존프로그램"
835,(주)더즌 채용 (플랫폼개발팀 UI/UX 및 웹디자이너),https://www.jobkorea.co.kr//Recruit/GI_Read/44444161,경력 (5년이상),대졸이상,05/31(금),㈜더즌,웹퍼블리셔,명시되어있지않음
836,2024년 (주)더캐리 IT인력 (정보혁신부) 전 부문 공개채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44459279,신입·경력,학력무관,06/14(금),㈜더캐리,"웹퍼블리셔,앱개발자,네트워크엔지니어,보안엔지니어,웹개발자,시스템엔지니어","android,html,html5,ios,java,javascript,mysql,php,python,illustrator,photoshop"
837,"Kt Service Van 기술지원 및 고객 관리 (POS, CAT, VAN) 포스설치/유지보수/원격지원",https://www.jobkorea.co.kr//Recruit/GI_Read/44595879,경력무관,고졸이상,06/01(토),㈜더케이페이먼트,"소프트웨어개발자,하드웨어개발자",명시되어있지않음
838,"(주)더코더 보안,인쇄 디자이너 / 시스템운영 / 생산관리 담당자 모집",https://www.jobkorea.co.kr//Recruit/GI_Read/44373477,경력,초대졸이상,06/01(토),㈜더코더,시스템엔지니어,명시되어있지않음
839,웹 퍼블리셔 모집(신입/경력),https://www.jobkorea.co.kr//Recruit/GI_Read/44537255,신입·경력,초대졸이상,05/31(금),㈜더크루열정적인사람들,"프론트엔드개발자,웹퍼블리셔","api,css,googleanalytics,graphql,html,html5,javascript,jquery,jsp"
840,금융IT 개발자 모집(경력),https://www.jobkorea.co.kr//Recruit/GI_Read/44593451,경력 (2년이상),초대졸이상(졸업예정자가능),06/01(토),㈜더큰소프트,"웹개발자,프론트엔드개발자,백엔드개발자",java
841,디지털 플랫폼 QA 엔지니어 (경력 1년 이상),https://www.jobkorea.co.kr//Recruit/GI_Read/44628020,경력 (1년이상),학력무관,06/06(목),㈜더탁,QA,"api,jira,confluence,excel,figma,powerpoint,oa,cms"
842,사세 확장으로 인한 Web 개발 경력자 채용 (정규직),https://www.jobkorea.co.kr//Recruit/GI_Read/44201109,경력 (7년이상),대졸이상(졸업예정자가능),05/11(토),㈜더파워브레인스,웹개발자,"java,mysql,oracle,react,servlet,typescript,was"
843,"(6윌중순.판교1개월,용인3개월총4개월)C++, MFC테스트코드작성및수정/정적검사/QA/SW신뢰성시험,테스터",https://www.jobkorea.co.kr//Recruit/GI_Read/44586777,경력,초대졸이상,05/31(금),㈜더파인컴,QA,"c,c++,mfc,visualc·c++,c언어,embedded"
844,"대기업(잠실, 송파) 장기 운영 웹 퍼블리셔",https://www.jobkorea.co.kr//Recruit/GI_Read/44529979,경력 (3년이상),대졸이상,05/23(목),㈜더피프티원,웹퍼블리셔,"css,html5,javascript"
845,No 출근 업계 최고 연봉 (IT컨설턴트 구합니다),https://www.jobkorea.co.kr//Recruit/GI_Read/44597899,경력무관,학력무관,07/01(월),㈜데브티,"IT컨설팅,보안엔지니어,네트워크엔지니어","가상화,기획,컨설팅"
846,Java 서버 개발자 모집 [경력 4년 이하 / 신입 지원 가능],https://www.jobkorea.co.kr//Recruit/GI_Read/44602363,경력무관,대졸이상,07/02(화),㈜데이사이드,"소프트웨어개발자,웹개발자,백엔드개발자","apache,html,java,javascript,jsp,mysql,oracledb,linux,springframework,객체지향프로그래밍"
847,[데이원컴퍼니 by 레모네이드] 백엔드 개발자,https://www.jobkorea.co.kr//Recruit/GI_Read/44415911,경력 (5년이상),대졸이상,05/31(금),㈜데이원컴퍼니,백엔드개발자,"aws,docker"
848,[데이원컴퍼니 by 레모네이드] 프론트엔드 개발자,https://www.jobkorea.co.kr//Recruit/GI_Read/44416705,경력 (5년이상),대졸이상,05/08(수),㈜데이원컴퍼니,"프론트엔드개발자,웹개발자,앱개발자","node.js,react,reactjs,typescript,next.js,nuxt.js"
849,Java 경력 (중급이상) 웹 개발자 모집 (백엔드 / 프론트엔드),https://www.jobkorea.co.kr//Recruit/GI_Read/44272455,경력 (5년이상),학력무관,상시채용,㈜데이타게이트코리아,"프론트엔드개발자,백엔드개발자,웹개발자","java,oracledb,reactjs,springboot,vue.js"
850,"하반기(6월-) 금융/공공 프리랜서 모집( 공공데이터 표준/품질, 개발자, 모델러,데이터이행, PM, DA, DBA, 메타, 품질, BI, ISP /ISMP)",https://www.jobkorea.co.kr//Recruit/GI_Read/44622272,경력 (5년이상),학력무관,상시채용,㈜데이타게이트코리아,"IT컨설팅,DBA,데이터엔지니어",명시되어있지않음
851,정보보안 사업부 서버·네트워크·보안 정규직 엔지니어 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44183825,경력무관,학력무관,상시채용,㈜데이타월,"보안엔지니어,네트워크엔지니어,시스템엔지니어",명시되어있지않음
852,SDM전문가,https://www.jobkorea.co.kr//Recruit/GI_Read/44519565,경력,대졸이상,05/22(수),㈜데이탐코리아,IT컨설팅,명시되어있지않음
853,[데이터누리] JAVA개발자 정규직 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44570179,경력 (7년이상),학력무관,05/31(금),㈜데이터누리,"프론트엔드개발자,소프트웨어개발자","java,mysql,node.js,oracle,oracledb,postgresql,spring,springboot,framework"
854,DB운영 및 유지보수 DBA 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44615646,경력,대졸이상,05/31(금),㈜데이터메이트,DBA,"oracle,rdbms,sql"
855,[신입/경력] 프론트/백앤드(Python) 공개 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44431103,신입·경력 (1년이상),초대졸이상,05/10(금),㈜데이터위버,"프론트엔드개발자,백엔드개발자,웹개발자","css,flask,python,reactjs,next.js,fastapi,svelte,astro"
856,[신입/경력] RAG 및 LLM 자연어처리 Python개발,https://www.jobkorea.co.kr//Recruit/GI_Read/44431125,신입·경력 (1년이상),대졸이상,05/10(금),㈜데이터위버,"데이터사이언티스트,데이터엔지니어,머신러닝엔지니어","python,elasticsearch,airflow,huggingface,llm"
857,[신입/경력]  Backend 개발자 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44633018,경력무관,대졸이상,상시채용,㈜데이터유니버스,백엔드개발자,"mysql,linux"
858,[신입/경력] 웹 개발자 채용 - vue / react 면접비 지원,https://www.jobkorea.co.kr//Recruit/GI_Read/44634061,신입·경력,대졸이상,상시채용,㈜데이터유니버스,"웹퍼블리셔,소프트웨어개발자,웹개발자",명시되어있지않음
859,딥러닝 모형 개발 및 최적화,https://www.jobkorea.co.kr//Recruit/GI_Read/44407040,경력무관,학력무관,05/08(수),㈜데이터플로,"데이터엔지니어,머신러닝엔지니어",python
860,DevOps 개발자 / 엔지니어 전문가 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44407043,경력무관,학력무관,상시채용,㈜데이터플로,"백엔드개발자,클라우드엔지니어,시스템엔지니어","api,aws,docker,git,jenkins"
861,"전산관련(ERP, 웹 유지보수) 신입직원 채용공고",https://www.jobkorea.co.kr//Recruit/GI_Read/44547086,신입,초대졸이상(졸업예정자가능),05/25(토),㈜데코비젼,"네트워크엔지니어,보안엔지니어,시스템엔지니어","mssql,mysql,visualbasic"
862,[덱스레보] 품질/허가팀 경력직 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44447597,경력,학력무관,06/11(화),㈜덱스레보,QA,"산업안전기사자격,운전면허,컴퓨터활용능력"
863,[AI 전문기업 덴컴] Back-end Tech Leader 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44617231,경력 (8년이상),대졸이상,06/06(목),㈜덴컴,"머신러닝엔지니어,데이터사이언티스트",명시되어있지않음
864,[AI 전문기업 덴컴] Front-end Tech Leader 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44617263,경력 (8년이상),대졸이상,06/06(목),㈜덴컴,"머신러닝엔지니어,데이터사이언티스트",명시되어있지않음
865,[AI 전문기업 덴컴] 음성 및 자연어 AI Researcher 및 AI Senior Researcher 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44617297,경력 (4년이상),대졸이상,06/06(목),㈜덴컴,"머신러닝엔지니어,데이터사이언티스트",명시되어있지않음
866,[AI 전문기업 덴컴] AI Research Leader 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44617331,경력 (10년이상),대학원(박사)이상,06/06(목),㈜덴컴,"머신러닝엔지니어,데이터사이언티스트",명시되어있지않음
867,[AI 전문기업 덴컴] CTO 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44617418,경력무관,대졸이상,06/06(목),㈜덴컴,"소프트웨어개발자,머신러닝엔지니어",명시되어있지않음
868,[AI 전문기업 덴컴] UX Researcher/Designer 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44617480,경력 (6년이상),대졸이상,06/06(목),㈜덴컴,"머신러닝엔지니어,데이터사이언티스트",명시되어있지않음
869,"[AI 전문기업 덴컴] 음성 전처리, 신호처리, 마이크 엔지니어 채용",https://www.jobkorea.co.kr//Recruit/GI_Read/44617516,경력 (5년이상),대졸이상,06/06(목),㈜덴컴,"머신러닝엔지니어,데이터사이언티스트",명시되어있지않음
870,[AI 전문기업 덴컴] AI 응용 프로그램 개발을 위한 풀스택 개발자 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44617535,경력 (5년이상),대졸이상,06/06(목),㈜덴컴,"머신러닝엔지니어,데이터사이언티스트",명시되어있지않음
871,[AI 전문기업 덴컴] 음성인식 솔루션 개발 프로젝트 매니저 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44617566,경력 (10년이상),대졸이상,06/06(목),㈜덴컴,"머신러닝엔지니어,데이터사이언티스트",명시되어있지않음
872,[AI 전문기업 덴컴] 인프라 및 보안 담당자 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44618250,경력 (5년이상),대졸이상,06/06(목),㈜덴컴,"머신러닝엔지니어,데이터사이언티스트",명시되어있지않음
873,[덴티움] 풀스택 SW개발자 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44421797,경력 (5년이상),대졸이상,05/09(목),㈜덴티움,"프론트엔드개발자,백엔드개발자","graphql,msa,node.js,postgresql,nest.js,next.js,react.js"
874,덴티움 Unit Chair FW개발 인재 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44548934,신입·경력 (1년이상),대졸이상,05/25(토),㈜덴티움,하드웨어개발자,"1종보통운전면허,2종보통운전면허,프레젠테이션"
875,덴티움 Unit Chair HW개발 인재 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44549243,경력 (5년이상),대졸이상,05/25(토),㈜덴티움,하드웨어개발자,"1종보통운전면허,2종보통운전면허,프레젠테이션"
876,[덴티움] AI기반 자동화 기술 SW개발,https://www.jobkorea.co.kr//Recruit/GI_Read/44596992,경력 (2년이상),대졸이상,06/01(토),㈜덴티움,"머신러닝엔지니어,소프트웨어개발자","c,c++,python,tensorflow,deeplearning,caffe2"
877,[델레오코리아] E-Biz개발팀 Java Senior 개발자,https://www.jobkorea.co.kr//Recruit/GI_Read/44358982,경력 (8년이상),대졸이상,상시채용,㈜델레오코리아,"백엔드개발자,웹개발자","java,jira,jpa,kafka,php,redis,springboot"
878,웹 기능 (어플리케이션) 개발자 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44227843,경력무관,학력무관,상시채용,㈜델미텐츠,"웹개발자,웹퍼블리셔,앱개발자","ajax,html,java,react,reactjs,reactnative,js"
879,모바일 앱 개발자 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44231920,경력,학력무관,상시채용,㈜델미텐츠,"소프트웨어개발자,앱개발자","android,c#,c++,java,kotlin,restapi,androidstudio,github"
880,임베디드 시스템 SW 엔지니어 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44195283,경력 (3년이상),대학원(석사)이상,상시채용,㈜델타엑스,소프트웨어개발자,"c,c++,python,yocto,renesas,nvidia,pokylinux,texasinstruments"
881,AI R&D / 3D 비전 / 개발 / Data Scientist 병역 특례 전문연구요원 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44195360,신입·경력,대학원(석사)이상,상시채용,㈜델타엑스,"웹개발자,머신러닝엔지니어,앱개발자","c,c++,java,mssql,python,sql,tensorflow"
882,AI 연구원 및 개발자 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44195397,경력무관,대졸이상,상시채용,㈜델타엑스,"데이터사이언티스트,머신러닝엔지니어","c++,opencv,python,pytorch,tensorflow,tensorrt,onnx"
883,[도도커뮤니케이션] 백엔드 개발자 경력직 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44617033,경력 (4년이상),초대졸이상,05/13(월),㈜도도커뮤니케이션,"프론트엔드개발자,백엔드개발자,웹개발자","aws,css3,html5,javascript,mysql,redis,next.js,퍼블리싱,react.js"
884,[도도커뮤니케이션] 웹 퍼블리셔 경력 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44617076,경력 (2년이상),초대졸이상,05/13(월),㈜도도커뮤니케이션,웹퍼블리셔,"css3,html5,javascript,jquery,figma,illustrator,photoshop"
885,웹퍼블리싱 경력자 3600 연차·퇴직연금,https://www.jobkorea.co.kr//Recruit/GI_Read/44455937,경력무관,학력무관,05/15(수),㈜도도컴즈,웹퍼블리셔,"css,css3,html5"
886,(주)도서출판성우 IT개발인력채용공고,https://www.jobkorea.co.kr//Recruit/GI_Read/44246178,경력무관,대졸이상,05/17(금),㈜도서출판성우,"데이터엔지니어,웹개발자,시스템엔지니어","api,css,googleanalytics,html"
887,급성장 AI 스타트업 docenty.ai 서비스 개발 수퍼 개발자 전 직종 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44507738,경력무관,학력무관,상시채용,㈜도슨티,"프론트엔드개발자,백엔드개발자,소프트웨어개발자",명시되어있지않음
